RTCData;RTCHora;GPSData;GPSHora;Lat;Long;Altgps;Vel;GPSUpdate;Ax;Ay;Az;Gx;Gy;Gz;indiceAmostra;LatLogger;LongLogger;ElevationLogger;DataLogger;HoraLogger;SpeedLogger;SatellitesLogger;Seconds;LatInter;LongInter
2024-04-09;10:25:50;9/4/2024;13:26:4;-3.74143;-38.57489883;22.3;22.06;0;0.21;-0.03;-0.24;2.38;-5.43;14.71;3;-3.74135556;-38.57543689;10.968;2024-04-09;10:25:50;6.930;34;37550.0;-3.74135556;-38.57543689
2024-04-09;10:25:50;9/4/2024;13:26:4;-3.74143;-38.57489883;22.3;22.06;0;0.2;0.59;-0.72;-0.31;-20.94;16.66;4;-3.74135556;-38.57543689;10.968;2024-04-09;10:25:50;6.930;34;37550.0;-3.741353336;-38.575430916
2024-04-09;10:25:50;9/4/2024;13:26:4;-3.74143;-38.57489883;22.3;22.06;0;-0.48;1.66;-0.97;6.16;7.39;2.44;5;-3.74135556;-38.57543689;10.968;2024-04-09;10:25:50;6.930;34;37550.0;-3.7413511120000003;-38.575424942
2024-04-09;10:25:50;9/4/2024;13:26:4;-3.74143;-38.57489883;22.3;22.06;0;-0.54;-0.79;-1.23;-3.48;34.06;-11.17;6;-3.74135556;-38.57543689;10.968;2024-04-09;10:25:50;6.930;34;37550.0;-3.741348888;-38.575418968
2024-04-09;10:25:50;9/4/2024;13:26:4;-3.74143;-38.57489883;22.3;22.06;0;0.08;0.2;-2.57;0.61;5.55;-1.83;7;-3.74135556;-38.57543689;10.968;2024-04-09;10:25:50;6.930;34;37550.0;-3.741346664;-38.575412994
2024-04-09;10:25:50;9/4/2024;13:26:4;-3.74143;-38.57489883;22.3;22.06;0;-0.33;-0.34;-1.7;6.65;-16.91;-8.91;8;-3.74135556;-38.57543689;10.968;2024-04-09;10:25:50;6.930;34;37550.0;-3.7413444399999998;-38.57540702
2024-04-09;10:25:50;9/4/2024;13:26:4;-3.74143;-38.57489883;22.3;22.06;0;-1.5;1.96;-2.33;11.35;-25.7;-22.71;9;-3.74135556;-38.57543689;10.968;2024-04-09;10:25:50;6.930;34;37550.0;-3.741342216;-38.575401046
2024-04-09;10:25:50;9/4/2024;13:26:4;-3.74143;-38.57489883;22.3;22.06;0;-0.43;1.7;-1.08;-8.48;72.02;-2.01;10;-3.74135556;-38.57543689;10.968;2024-04-09;10:25:50;6.930;34;37550.0;-3.741339992;-38.575395072
2024-04-09;10:25:50;9/4/2024;13:26:4;-3.74143;-38.57489883;22.3;22.06;0;-0.55;-1.77;-0.97;5.98;-41.75;0.61;1;-3.74135556;-38.57543689;10.968;2024-04-09;10:25:50;6.930;34;37550.0;-3.7413377679999997;-38.575389098
2024-04-09;10:25:50;9/4/2024;13:26:6;-3.7415445;-38.57488833;22.3;26.11;0;0.26;-1.72;-2.89;-3.54;4.64;2.99;2;-3.74135556;-38.57543689;10.968;2024-04-09;10:25:50;6.930;34;37550.0;-3.741335544;-38.575383124
2024-04-09;10:25:51;9/4/2024;13:26:6;-3.7415445;-38.57488833;22.3;26.11;0;0.61;-0.65;-1.71;-9.58;24.35;0.79;3;-3.74133332;-38.57537715;10.887;2024-04-09;10:25:51;7.090;34;37551.0;-3.74133332;-38.57537715
2024-04-09;10:25:51;9/4/2024;13:26:6;-3.7415445;-38.57488833;22.3;26.11;0;-0.29;-1.63;0.3;-0.37;8.67;12.88;4;-3.74133332;-38.57537715;10.887;2024-04-09;10:25:51;7.090;34;37551.0;-3.741331003;-38.575371452
2024-04-09;10:25:51;9/4/2024;13:26:6;-3.7415445;-38.57488833;22.3;26.11;0;-0.28;-0.75;0.57;-2.14;24.54;1.46;5;-3.74133332;-38.57537715;10.887;2024-04-09;10:25:51;7.090;34;37551.0;-3.7413286859999997;-38.575365754
2024-04-09;10:25:51;9/4/2024;13:26:6;-3.7415445;-38.57488833;22.3;26.11;0;-0.05;1.14;-2.52;6.29;-26.73;-12.57;6;-3.74133332;-38.57537715;10.887;2024-04-09;10:25:51;7.090;34;37551.0;-3.741326369;-38.575360056
2024-04-09;10:25:51;9/4/2024;13:26:6;-3.7415445;-38.57488833;22.3;26.11;0;-0.73;1.33;-4.02;5.55;-34.36;-15.69;7;-3.74133332;-38.57537715;10.887;2024-04-09;10:25:51;7.090;34;37551.0;-3.741324052;-38.575354358
2024-04-09;10:25:51;9/4/2024;13:26:6;-3.7415445;-38.57488833;22.3;26.11;0;-0.16;-0.88;-0.85;6.96;-50.17;8.79;8;-3.74133332;-38.57537715;10.887;2024-04-09;10:25:51;7.090;34;37551.0;-3.7413217349999996;-38.57534866
2024-04-09;10:25:51;9/4/2024;13:26:6;-3.7415445;-38.57488833;22.3;26.11;0;-0.73;-1.37;-0.56;-10.68;48.95;2.14;9;-3.74133332;-38.57537715;10.887;2024-04-09;10:25:51;7.090;34;37551.0;-3.741319418;-38.575342962
2024-04-09;10:25:51;9/4/2024;13:26:6;-3.7415445;-38.57488833;22.3;26.11;0;0.23;0.87;-1.11;-2.08;2.32;-9.03;10;-3.74133332;-38.57537715;10.887;2024-04-09;10:25:51;7.090;34;37551.0;-3.741317101;-38.575337264
2024-04-09;10:25:51;9/4/2024;13:26:6;-3.7415445;-38.57488833;22.3;26.11;0;0.03;-2.06;0.24;-11.05;49.38;-2.32;1;-3.74133332;-38.57537715;10.887;2024-04-09;10:25:51;7.090;34;37551.0;-3.741314784;-38.575331565999996
2024-04-09;10:25:51;9/4/2024;13:26:6;-3.7415445;-38.57488833;22.3;26.11;0;-0.63;-1.39;-1.63;4.46;-20.94;-12.82;2;-3.74133332;-38.57537715;10.887;2024-04-09;10:25:51;7.090;34;37551.0;-3.7413124669999998;-38.575325868
2024-04-09;10:25:52;9/4/2024;13:26:6;-3.7415445;-38.57488833;22.3;26.11;0;-0.52;-2.16;-1.54;8.61;-62.68;-6.77;3;-3.74131015;-38.57532017;10.761;2024-04-09;10:25:52;7.010;33;37552.0;-3.74131015;-38.57532017
2024-04-09;10:25:52;9/4/2024;13:26:6;-3.7415445;-38.57488833;22.3;26.11;0;-0.48;1.84;-1.6;-9.09;41.69;-8.91;4;-3.74131015;-38.57532017;10.761;2024-04-09;10:25:52;7.010;33;37552.0;-3.741308067;-38.575314041
2024-04-09;10:25:52;9/4/2024;13:26:6;-3.7415445;-38.57488833;22.3;26.11;0;-0.34;1.13;0.32;-2.87;25.63;-0.12;5;-3.74131015;-38.57532017;10.761;2024-04-09;10:25:52;7.010;33;37552.0;-3.741305984;-38.575307912
2024-04-09;10:25:52;9/4/2024;13:26:6;-3.7415445;-38.57488833;22.3;26.11;0;0.21;0.5;-1.82;-6.29;21.97;-14.1;6;-3.74131015;-38.57532017;10.761;2024-04-09;10:25:52;7.010;33;37552.0;-3.7413039009999998;-38.575301783
2024-04-09;10:25:52;9/4/2024;13:26:6;-3.7415445;-38.57488833;22.3;26.11;0;0.55;-2.11;-1.11;8.24;-23.74;5.98;7;-3.74131015;-38.57532017;10.761;2024-04-09;10:25:52;7.010;33;37552.0;-3.7413018179999997;-38.575295654
2024-04-09;10:25:52;9/4/2024;13:26:6;-3.7415445;-38.57488833;22.3;26.11;0;-0.26;-0.69;-1.86;3.48;-2.32;10.62;8;-3.74131015;-38.57532017;10.761;2024-04-09;10:25:52;7.010;33;37552.0;-3.741299735;-38.575289525
2024-04-09;10:25:52;9/4/2024;13:26:6;-3.7415445;-38.57488833;22.3;26.11;0;-0.26;-1.61;-1.61;-1.22;-65.86;11.54;9;-3.74131015;-38.57532017;10.761;2024-04-09;10:25:52;7.010;33;37552.0;-3.741297652;-38.575283395999996
2024-04-09;10:25:52;9/4/2024;13:26:6;-3.7415445;-38.57488833;22.3;26.11;0;0.19;-1.98;-1.57;-8.48;-5.55;18.25;10;-3.74131015;-38.57532017;10.761;2024-04-09;10:25:52;7.010;33;37552.0;-3.741295569;-38.575277267
2024-04-09;10:25:52;9/4/2024;13:26:6;-3.7415445;-38.57488833;22.3;26.11;0;-0.45;-0.67;-2.23;-8.97;23.86;-7.45;1;-3.74131015;-38.57532017;10.761;2024-04-09;10:25:52;7.010;33;37552.0;-3.741293486;-38.575271138
2024-04-09;10:25:52;9/4/2024;13:26:8;-3.74167817;-38.57489183;22.3;29.48;1;0.17;0.66;-0.3;-8.67;20.63;-9.7;2;-3.74131015;-38.57532017;10.761;2024-04-09;10:25:52;7.010;33;37552.0;-3.741291403;-38.575265009
2024-04-09;10:25:53;9/4/2024;13:26:8;-3.74167817;-38.57489183;22.3;29.48;0;-0.34;1.0;-0.91;5.25;25.57;-12.08;3;-3.74128932;-38.57525888;10.174;2024-04-09;10:25:53;7.100;33;37553.0;-3.74128932;-38.57525888
2024-04-09;10:25:53;9/4/2024;13:26:8;-3.74167817;-38.57489183;22.3;29.48;0;-0.2;-1.95;-2.65;3.17;2.5;-0.55;4;-3.74128932;-38.57525888;10.174;2024-04-09;10:25:53;7.100;33;37553.0;-3.741287409;-38.575253496
2024-04-09;10:25:53;9/4/2024;13:26:8;-3.74167817;-38.57489183;22.3;29.48;0;-0.57;1.65;-2.18;2.2;38.64;-21.3;5;-3.74128932;-38.57525888;10.174;2024-04-09;10:25:53;7.100;33;37553.0;-3.741285498;-38.575248112
2024-04-09;10:25:53;9/4/2024;13:26:8;-3.74167817;-38.57489183;22.3;29.48;0;0.39;-0.53;-2.68;14.71;-63.23;11.72;6;-3.74128932;-38.57525888;10.174;2024-04-09;10:25:53;7.100;33;37553.0;-3.741283587;-38.575242728
2024-04-09;10:25:53;9/4/2024;13:26:8;-3.74167817;-38.57489183;22.3;29.48;0;-0.01;-0.1;0.75;-20.57;68.48;20.81;7;-3.74128932;-38.57525888;10.174;2024-04-09;10:25:53;7.100;33;37553.0;-3.741281676;-38.575237344
2024-04-09;10:25:53;9/4/2024;13:26:8;-3.74167817;-38.57489183;22.3;29.48;0;-0.35;-0.99;-0.93;-13.24;21.55;-30.4;8;-3.74128932;-38.57525888;10.174;2024-04-09;10:25:53;7.100;33;37553.0;-3.741279765;-38.575231959999996
2024-04-09;10:25:53;9/4/2024;13:26:8;-3.74167817;-38.57489183;22.3;29.48;0;-0.91;4.35;1.09;23.44;7.75;3.05;9;-3.74128932;-38.57525888;10.174;2024-04-09;10:25:53;7.100;33;37553.0;-3.7412778540000002;-38.575226576
2024-04-09;10:25:53;9/4/2024;13:26:8;-3.74167817;-38.57489183;22.3;29.48;0;-0.08;-1.16;-0.16;5.62;-54.63;3.36;10;-3.74128932;-38.57525888;10.174;2024-04-09;10:25:53;7.100;33;37553.0;-3.741275943;-38.575221192
2024-04-09;10:25:53;9/4/2024;13:26:8;-3.74167817;-38.57489183;22.3;29.48;0;0.51;-0.79;0.07;-13.61;16.72;28.75;1;-3.74128932;-38.57525888;10.174;2024-04-09;10:25:53;7.100;33;37553.0;-3.741274032;-38.575215808
2024-04-09;10:25:53;9/4/2024;13:26:8;-3.74167817;-38.57489183;22.3;29.48;0;0.96;2.44;3.45;-10.68;65.73;21.91;2;-3.74128932;-38.57525888;10.174;2024-04-09;10:25:53;7.100;33;37553.0;-3.741272121;-38.575210424
2024-04-09;10:25:54;9/4/2024;13:26:8;-3.74167817;-38.57489183;22.3;29.48;0;0.26;1.9;-1.35;-8.3;50.42;-19.23;3;-3.74127021;-38.57520504;10.198;2024-04-09;10:25:54;6.300;34;37554.0;-3.74127021;-38.57520504
2024-04-09;10:25:54;9/4/2024;13:26:8;-3.74167817;-38.57489183;22.3;29.48;0;-0.32;0.11;-1.08;4.03;14.1;0.31;4;-3.74127021;-38.57520504;10.198;2024-04-09;10:25:54;6.300;34;37554.0;-3.7412687790000003;-38.575200732
2024-04-09;10:25:54;9/4/2024;13:26:8;-3.74167817;-38.57489183;22.3;29.48;0;-0.23;1.82;1.88;3.17;35.16;11.41;5;-3.74127021;-38.57520504;10.198;2024-04-09;10:25:54;6.300;34;37554.0;-3.741267348;-38.575196424
2024-04-09;10:25:54;9/4/2024;13:26:8;-3.74167817;-38.57489183;22.3;29.48;0;-0.51;2.43;-1.49;1.59;10.8;4.21;6;-3.74127021;-38.57520504;10.198;2024-04-09;10:25:54;6.300;34;37554.0;-3.741265917;-38.575192116000004
2024-04-09;10:25:54;9/4/2024;13:26:8;-3.74167817;-38.57489183;22.3;29.48;0;0.27;2.9;0.41;1.53;-1.71;1.22;7;-3.74127021;-38.57520504;10.198;2024-04-09;10:25:54;6.300;34;37554.0;-3.741264486;-38.575187808
2024-04-09;10:25:54;9/4/2024;13:26:8;-3.74167817;-38.57489183;22.3;29.48;0;0.66;0.35;-0.21;-5.19;24.9;-18.37;8;-3.74127021;-38.57520504;10.198;2024-04-09;10:25:54;6.300;34;37554.0;-3.741263055;-38.5751835
2024-04-09;10:25:54;9/4/2024;13:26:8;-3.74167817;-38.57489183;22.3;29.48;0;-0.19;1.22;-2.39;-14.16;77.45;-29.42;9;-3.74127021;-38.57520504;10.198;2024-04-09;10:25:54;6.300;34;37554.0;-3.7412616240000003;-38.575179192
2024-04-09;10:25:54;9/4/2024;13:26:8;-3.74167817;-38.57489183;22.3;29.48;0;-0.81;0.71;-0.61;21.79;-10.44;3.05;10;-3.74127021;-38.57520504;10.198;2024-04-09;10:25:54;6.300;34;37554.0;-3.741260193;-38.575174884
2024-04-09;10:25:54;9/4/2024;13:26:8;-3.74167817;-38.57489183;22.3;29.48;0;0.6;0.16;0.01;15.44;-45.29;-11.66;1;-3.74127021;-38.57520504;10.198;2024-04-09;10:25:54;6.300;34;37554.0;-3.741258762;-38.575170576000005
2024-04-09;10:25:54;9/4/2024;13:26:10;-3.74182517;-38.57489417;22.3;30.76;0;0.34;1.62;0.65;-4.94;-32.1;19.53;2;-3.74127021;-38.57520504;10.198;2024-04-09;10:25:54;6.300;34;37554.0;-3.741257331;-38.575166268000004
2024-04-09;10:25:55;9/4/2024;13:26:10;-3.74182517;-38.57489417;22.3;30.76;0;-0.22;0.54;0.85;-20.45;48.03;-9.28;3;-3.7412559;-38.57516196;10.309;2024-04-09;10:25:55;4.410;34;37555.0;-3.7412559;-38.57516196
2024-04-09;10:25:55;9/4/2024;13:26:10;-3.74182517;-38.57489417;22.3;30.76;0;-0.49;1.32;-0.7;-7.51;46.75;-1.4;4;-3.7412559;-38.57516196;10.309;2024-04-09;10:25:55;4.410;34;37555.0;-3.741254771;-38.575158838
2024-04-09;10:25:55;9/4/2024;13:26:10;-3.74182517;-38.57489417;22.3;30.76;0;0.18;-0.82;-0.06;-0.37;10.62;19.71;5;-3.7412559;-38.57516196;10.309;2024-04-09;10:25:55;4.410;34;37555.0;-3.741253642;-38.575155716000005
2024-04-09;10:25:55;9/4/2024;13:26:10;-3.74182517;-38.57489417;22.3;30.76;0;-0.41;-2.6;0.33;2.99;30.82;14.1;6;-3.7412559;-38.57516196;10.309;2024-04-09;10:25:55;4.410;34;37555.0;-3.741252513;-38.575152594
2024-04-09;10:25:55;9/4/2024;13:26:10;-3.74182517;-38.57489417;22.3;30.76;0;0.58;-1.69;-0.93;9.52;-63.84;-10.68;7;-3.7412559;-38.57516196;10.309;2024-04-09;10:25:55;4.410;34;37555.0;-3.741251384;-38.575149472
2024-04-09;10:25:55;9/4/2024;13:26:10;-3.74182517;-38.57489417;22.3;30.76;0;-0.2;-1.94;-0.47;-0.79;-32.1;8.0;8;-3.7412559;-38.57516196;10.309;2024-04-09;10:25:55;4.410;34;37555.0;-3.7412502549999997;-38.57514635
2024-04-09;10:25:55;9/4/2024;13:26:10;-3.74182517;-38.57489417;22.3;30.76;0;0.12;2.92;0.12;6.29;14.4;-10.44;9;-3.7412559;-38.57516196;10.309;2024-04-09;10:25:55;4.410;34;37555.0;-3.741249126;-38.575143228
2024-04-09;10:25:55;9/4/2024;13:26:10;-3.74182517;-38.57489417;22.3;30.76;0;0.18;0.89;0.69;1.4;23.32;20.02;10;-3.7412559;-38.57516196;10.309;2024-04-09;10:25:55;4.410;34;37555.0;-3.741247997;-38.575140106
2024-04-09;10:25:55;9/4/2024;13:26:10;-3.74182517;-38.57489417;22.3;30.76;0;0.53;-0.02;0.6;9.22;-7.63;11.6;1;-3.7412559;-38.57516196;10.309;2024-04-09;10:25:55;4.410;34;37555.0;-3.7412468679999997;-38.575136984
2024-04-09;10:25:55;9/4/2024;13:26:10;-3.74182517;-38.57489417;22.3;30.76;0;-0.24;0.56;0.3;3.36;30.82;-0.98;2;-3.7412559;-38.57516196;10.309;2024-04-09;10:25:55;4.410;34;37555.0;-3.741245739;-38.575133862
2024-04-09;10:25:56;9/4/2024;13:26:10;-3.74182517;-38.57489417;22.3;30.76;0;-0.44;0.18;-3.08;5.86;-40.77;-29.91;3;-3.74124461;-38.57513074;10.382;2024-04-09;10:25:56;2.610;34;37556.0;-3.74124461;-38.57513074
2024-04-09;10:25:56;9/4/2024;13:26:10;-3.74182517;-38.57489417;22.3;30.76;0;-0.46;1.36;-1.31;-19.96;69.09;25.15;4;-3.74124461;-38.57513074;10.382;2024-04-09;10:25:56;2.610;34;37556.0;-3.741243912;-38.575128411
2024-04-09;10:25:56;9/4/2024;13:26:10;-3.74182517;-38.57489417;22.3;30.76;0;-0.86;-0.37;-1.24;-12.7;12.27;-22.71;5;-3.74124461;-38.57513074;10.382;2024-04-09;10:25:56;2.610;34;37556.0;-3.741243214;-38.575126082
2024-04-09;10:25:56;9/4/2024;13:26:10;-3.74182517;-38.57489417;22.3;30.76;0;-1.15;1.47;-0.93;-1.71;39.0;16.3;6;-3.74124461;-38.57513074;10.382;2024-04-09;10:25:56;2.610;34;37556.0;-3.741242516;-38.575123753
2024-04-09;10:25:56;9/4/2024;13:26:10;-3.74182517;-38.57489417;22.3;30.76;0;0.15;1.36;-2.17;3.3;17.15;-12.7;7;-3.74124461;-38.57513074;10.382;2024-04-09;10:25:56;2.610;34;37556.0;-3.7412418179999998;-38.575121423999995
2024-04-09;10:25:56;9/4/2024;13:26:10;-3.74182517;-38.57489417;22.3;30.76;0;-0.34;1.1;-0.92;-3.72;59.57;-0.98;8;-3.74124461;-38.57513074;10.382;2024-04-09;10:25:56;2.610;34;37556.0;-3.7412411199999998;-38.575119095
2024-04-09;10:25:56;9/4/2024;13:26:10;-3.74182517;-38.57489417;22.3;30.76;0;0.28;-0.07;-0.03;-0.67;6.84;5.92;9;-3.74124461;-38.57513074;10.382;2024-04-09;10:25:56;2.610;34;37556.0;-3.741240422;-38.575116766
2024-04-09;10:25:56;9/4/2024;13:26:10;-3.74182517;-38.57489417;22.3;30.76;0;-0.11;-0.47;-0.54;-7.69;16.78;2.08;10;-3.74124461;-38.57513074;10.382;2024-04-09;10:25:56;2.610;34;37556.0;-3.741239724;-38.575114436999996
2024-04-09;10:25:56;9/4/2024;13:26:10;-3.74182517;-38.57489417;22.3;30.76;0;-0.17;-0.33;-0.75;-11.41;26.12;3.66;1;-3.74124461;-38.57513074;10.382;2024-04-09;10:25:56;2.610;34;37556.0;-3.741239026;-38.575112108
2024-04-09;10:25:56;9/4/2024;13:26:12;-3.741971;-38.57489717;22.3;29.22;0;-0.28;-0.74;-1.43;-2.5;3.48;-20.87;2;-3.74124461;-38.57513074;10.382;2024-04-09;10:25:56;2.610;34;37556.0;-3.741238328;-38.575109778999995
2024-04-09;10:25:57;9/4/2024;13:26:12;-3.741971;-38.57489717;22.3;29.22;0;0.33;-0.99;0.85;7.26;-25.21;39.31;3;-3.74123763;-38.57510745;9.996;2024-04-09;10:25:57;2.290;33;37557.0;-3.74123763;-38.57510745
2024-04-09;10:25:57;9/4/2024;13:26:12;-3.741971;-38.57489717;22.3;29.22;0;-0.28;-0.51;-1.02;-1.77;-22.64;9.52;4;-3.74123763;-38.57510745;9.996;2024-04-09;10:25:57;2.290;33;37557.0;-3.741237057;-38.575104667999994
2024-04-09;10:25:57;9/4/2024;13:26:12;-3.741971;-38.57489717;22.3;29.22;0;0.22;0.88;-0.69;-6.29;14.65;-9.34;5;-3.74123763;-38.57510745;9.996;2024-04-09;10:25:57;2.290;33;37557.0;-3.741236484;-38.575101886
2024-04-09;10:25:57;9/4/2024;13:26:12;-3.741971;-38.57489717;22.3;29.22;0;0.29;-0.9;-1.33;7.32;-51.03;27.53;6;-3.74123763;-38.57510745;9.996;2024-04-09;10:25:57;2.290;33;37557.0;-3.741235911;-38.575099103999996
2024-04-09;10:25:57;9/4/2024;13:26:12;-3.741971;-38.57489717;22.3;29.22;0;-0.07;-1.98;-1.96;14.71;-63.9;5.13;7;-3.74123763;-38.57510745;9.996;2024-04-09;10:25:57;2.290;33;37557.0;-3.741235338;-38.575096322
2024-04-09;10:25:57;9/4/2024;13:26:12;-3.741971;-38.57489717;22.3;29.22;0;-0.38;-1.23;1.38;9.7;-6.41;32.23;8;-3.74123763;-38.57510745;9.996;2024-04-09;10:25:57;2.290;33;37557.0;-3.7412347649999997;-38.57509354
2024-04-09;10:25:57;9/4/2024;13:26:12;-3.741971;-38.57489717;22.3;29.22;0;-0.65;0.61;-1.5;-13.18;37.66;-29.42;9;-3.74123763;-38.57510745;9.996;2024-04-09;10:25:57;2.290;33;37557.0;-3.741234192;-38.575090757999995
2024-04-09;10:25:57;9/4/2024;13:26:12;-3.741971;-38.57489717;22.3;29.22;0;-0.09;0.88;-1.56;-2.08;4.27;-14.4;10;-3.74123763;-38.57510745;9.996;2024-04-09;10:25:57;2.290;33;37557.0;-3.741233619;-38.575087976
2024-04-09;10:25:57;9/4/2024;13:26:12;-3.741971;-38.57489717;22.3;29.22;0;-0.05;0.47;-1.18;5.98;4.03;-6.96;1;-3.74123763;-38.57510745;9.996;2024-04-09;10:25:57;2.290;33;37557.0;-3.741233046;-38.575085193999996
2024-04-09;10:25:57;9/4/2024;13:26:13;-3.74203817;-38.57490083;22.3;26.39;0;-0.12;-1.55;-1.97;10.31;-15.81;14.22;2;-3.74123763;-38.57510745;9.996;2024-04-09;10:25:57;2.290;33;37557.0;-3.7412324729999997;-38.575082412
2024-04-09;10:25:58;9/4/2024;13:26:13;-3.74203817;-38.57490083;22.3;26.39;0;-0.11;0.8;-1.39;-7.32;39.18;-20.81;3;-3.7412319;-38.57507963;9.807;2024-04-09;10:25:58;3.340;35;37558.0;-3.7412319;-38.57507963
2024-04-09;10:25:58;9/4/2024;13:26:13;-3.74203817;-38.57490083;22.3;26.39;0;-0.47;1.08;-1.01;-6.9;10.5;-6.71;4;-3.7412319;-38.57507963;9.807;2024-04-09;10:25:58;3.340;35;37558.0;-3.7412316459999997;-38.575076472
2024-04-09;10:25:58;9/4/2024;13:26:13;-3.74203817;-38.57490083;22.3;26.39;0;-0.38;2.52;-0.52;-15.08;68.24;-7.51;5;-3.7412319;-38.57507963;9.807;2024-04-09;10:25:58;3.340;35;37558.0;-3.741231392;-38.575073314
2024-04-09;10:25:58;9/4/2024;13:26:13;-3.74203817;-38.57490083;22.3;26.39;0;0.14;-1.55;-0.34;-2.2;2.26;17.27;6;-3.7412319;-38.57507963;9.807;2024-04-09;10:25:58;3.340;35;37558.0;-3.741231138;-38.575070155999995
2024-04-09;10:25:58;9/4/2024;13:26:13;-3.74203817;-38.57490083;22.3;26.39;0;-0.11;-1.08;-2.16;1.59;-8.91;-11.29;7;-3.7412319;-38.57507963;9.807;2024-04-09;10:25:58;3.340;35;37558.0;-3.741230884;-38.575066998
2024-04-09;10:25:58;9/4/2024;13:26:13;-3.74203817;-38.57490083;22.3;26.39;0;-0.82;0.78;-1.64;-7.63;-18.01;-17.94;8;-3.7412319;-38.57507963;9.807;2024-04-09;10:25:58;3.340;35;37558.0;-3.74123063;-38.57506384
2024-04-09;10:25:58;9/4/2024;13:26:13;-3.74203817;-38.57490083;22.3;26.39;0;-0.22;0.31;-1.77;-0.43;-5.43;-28.69;9;-3.7412319;-38.57507963;9.807;2024-04-09;10:25:58;3.340;35;37558.0;-3.741230376;-38.575060682
2024-04-09;10:25:58;9/4/2024;13:26:13;-3.74203817;-38.57490083;22.3;26.39;0;0.08;-2.11;-1.44;-8.12;-12.7;5.19;10;-3.7412319;-38.57507963;9.807;2024-04-09;10:25:58;3.340;35;37558.0;-3.741230122;-38.575057524
2024-04-09;10:25:58;9/4/2024;13:26:13;-3.74203817;-38.57490083;22.3;26.39;0;-0.29;-0.73;-1.27;-1.1;-15.93;2.99;1;-3.7412319;-38.57507963;9.807;2024-04-09;10:25:58;3.340;35;37558.0;-3.741229868;-38.575054365999996
2024-04-09;10:25:58;9/4/2024;13:26:14;-3.74209833;-38.5749035;26.0;24.08;0;-0.71;2.25;-1.04;0.98;-21.97;1.1;2;-3.7412319;-38.57507963;9.807;2024-04-09;10:25:58;3.340;35;37558.0;-3.7412296140000003;-38.575051208
2024-04-09;10:25:59;9/4/2024;13:26:14;-3.74209833;-38.5749035;26.0;24.08;0;-0.09;-0.79;-2.64;-5.43;15.5;-6.35;3;-3.74122936;-38.57504805;9.729;2024-04-09;10:25:59;3.750;35;37559.0;-3.74122936;-38.57504805
2024-04-09;10:25:59;9/4/2024;13:26:14;-3.74209833;-38.5749035;26.0;24.08;0;0.36;-0.27;-0.78;-0.85;5.0;13.79;4;-3.74122936;-38.57504805;9.729;2024-04-09;10:25:59;3.750;35;37559.0;-3.7412296890000003;-38.575044459
2024-04-09;10:25:59;9/4/2024;13:26:14;-3.74209833;-38.5749035;26.0;24.08;0;-0.16;2.39;-1.34;-3.42;25.02;3.42;5;-3.74122936;-38.57504805;9.729;2024-04-09;10:25:59;3.750;35;37559.0;-3.741230018;-38.575040868
2024-04-09;10:25:59;9/4/2024;13:26:14;-3.74209833;-38.5749035;26.0;24.08;0;-0.48;0.13;-1.6;-2.56;5.86;-5.37;6;-3.74122936;-38.57504805;9.729;2024-04-09;10:25:59;3.750;35;37559.0;-3.741230347;-38.575037277
2024-04-09;10:25:59;9/4/2024;13:26:14;-3.74209833;-38.5749035;26.0;24.08;0;-0.48;-0.9;-2.31;16.78;-70.25;2.75;7;-3.74122936;-38.57504805;9.729;2024-04-09;10:25:59;3.750;35;37559.0;-3.7412306760000003;-38.575033686
2024-04-09;10:25:59;9/4/2024;13:26:14;-3.74209833;-38.5749035;26.0;24.08;0;-0.28;-1.27;0.09;12.21;-21.0;27.53;8;-3.74122936;-38.57504805;9.729;2024-04-09;10:25:59;3.750;35;37559.0;-3.7412310050000004;-38.575030095
2024-04-09;10:25:59;9/4/2024;13:26:14;-3.74209833;-38.5749035;26.0;24.08;0;-0.45;-1.85;-4.61;13.06;-89.6;-54.93;9;-3.74122936;-38.57504805;9.729;2024-04-09;10:25:59;3.750;35;37559.0;-3.741231334;-38.575026504
2024-04-09;10:25:59;9/4/2024;13:26:14;-3.74209833;-38.5749035;26.0;24.08;0;-0.11;-2.33;0.0;-0.12;-12.82;20.14;10;-3.74122936;-38.57504805;9.729;2024-04-09;10:25:59;3.750;35;37559.0;-3.741231663;-38.575022913
2024-04-09;10:25:59;9/4/2024;13:26:14;-3.74209833;-38.5749035;26.0;24.08;0;0.06;-0.41;-1.0;-1.53;6.96;27.83;1;-3.74122936;-38.57504805;9.729;2024-04-09;10:25:59;3.750;35;37559.0;-3.7412319920000003;-38.575019321999996
2024-04-09;10:25:59;9/4/2024;13:26:14;-3.74209833;-38.5749035;26.0;24.08;0;-0.26;0.95;-0.14;2.38;3.85;-5.19;2;-3.74122936;-38.57504805;9.729;2024-04-09;10:25:59;3.750;35;37559.0;-3.741232321;-38.575015731
2024-04-09;10:26:00;9/4/2024;13:26:14;-3.74209833;-38.5749035;26.0;24.08;0;-0.62;0.72;-1.43;5.55;-32.1;4.21;3;-3.74123265;-38.57501214;9.447;2024-04-09;10:26:00;4.250;34;37560.0;-3.74123265;-38.57501214
