RTCData;RTCHora;GPSData;GPSHora;Lat;Long;Altgps;Vel;GPSUpdate;Ax;Ay;Az;Gx;Gy;Gz;indiceAmostra
2024-04-09;10:23:40;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.1;-0.57;-0.71;-3.72;1.77;12.45;4
2024-04-09;10:23:40;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.02;0.23;-1.53;-3.78;-3.17;4.15;5
2024-04-09;10:23:40;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.21;0.46;-1.01;0.24;-2.75;11.54;6
2024-04-09;10:23:40;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.05;0.11;-1.31;-1.34;-20.51;10.74;7
2024-04-09;10:23:40;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.11;-0.24;-1.66;1.34;-44.13;-2.2;8
2024-04-09;10:23:40;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.13;0.85;-0.22;-6.1;34.36;6.1;9
2024-04-09;10:23:40;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.06;0.01;-0.49;-0.55;9.7;5.37;10
2024-04-09;10:23:40;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;0.09;-0.73;0.36;1.83;4.09;15.32;1
2024-04-09;10:23:40;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.16;0.33;-1.9;4.58;-39.79;-2.26;2
2024-04-09;10:23:40;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.17;-0.08;-1.99;-1.53;1.28;-3.36;3
2024-04-09;10:23:41;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.13;-0.18;-1.96;-7.26;28.02;-1.1;4
2024-04-09;10:23:41;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.16;-0.28;-1.05;3.78;-17.15;7.08;5
2024-04-09;10:23:41;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;0.0;0.11;-0.91;1.04;-9.89;1.89;6
2024-04-09;10:23:41;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;0.02;0.05;-0.83;0.67;-21.79;7.81;7
2024-04-09;10:23:41;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;0.04;-0.06;-1.08;-5.49;8.12;2.44;8
2024-04-09;10:23:41;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;0.2;0.14;-0.75;1.65;-8.42;8.42;9
2024-04-09;10:23:41;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;0.01;0.04;-0.43;2.14;-15.5;4.03;10
2024-04-09;10:23:41;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;0.11;0.03;-0.48;-2.14;0.79;4.21;1
2024-04-09;10:23:41;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.15;0.17;-1.39;-1.65;6.1;-1.4;2
2024-04-09;10:23:41;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.21;0.32;-2.02;3.36;-9.34;-2.44;3
2024-04-09;10:23:42;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.13;-0.11;-0.65;2.87;-9.83;10.13;4
2024-04-09;10:23:42;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.01;-0.19;-1.44;-1.59;-17.94;3.97;5
2024-04-09;10:23:42;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.1;-0.5;-1.07;3.23;-17.15;11.05;6
2024-04-09;10:23:42;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.25;-0.08;-0.96;2.56;-4.27;5.37;7
2024-04-09;10:23:42;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.27;-0.03;-1.69;0.18;5.25;-1.28;8
2024-04-09;10:23:42;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.25;0.19;-1.19;3.11;-17.64;5.19;9
2024-04-09;10:23:42;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.19;-0.38;-1.76;-0.85;-12.57;3.17;10
2024-04-09;10:23:42;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.12;0.32;-1.04;-1.95;-0.73;4.94;1
2024-04-09;10:23:42;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.12;-0.13;-1.0;-0.06;-8.06;6.23;2
2024-04-09;10:23:42;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;1;0.02;0.17;-0.2;-7.08;31.25;7.93;3
2024-04-09;10:23:43;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.1;-0.08;-1.49;-5.19;12.7;-3.42;4
2024-04-09;10:23:43;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.04;-0.18;-1.09;-1.16;5.55;4.39;5
2024-04-09;10:23:43;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.09;-0.15;-0.74;0.24;-5.31;4.94;6
2024-04-09;10:23:43;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;0.02;0.08;-0.51;1.4;-4.7;9.16;7
2024-04-09;10:23:43;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.09;0.15;-1.25;-0.67;1.16;2.38;8
2024-04-09;10:23:43;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.08;0.33;-1.36;-0.85;6.16;0.12;9
2024-04-09;10:23:43;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.02;0.63;0.57;2.01;1.34;9.34;10
2024-04-09;10:23:43;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.86;0.04;-1.82;-9.58;-25.15;1.46;1
2024-04-09;10:23:43;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;0.41;-0.35;-0.36;2.44;-19.84;-6.96;2
2024-04-09;10:23:43;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.02;0.26;-0.43;0.31;17.4;0.24;3
2024-04-09;10:23:44;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.12;0.28;-1.42;0.37;-1.22;-6.47;4
2024-04-09;10:23:44;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.03;-0.85;-1.92;-5.0;15.69;-4.33;5
2024-04-09;10:23:44;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.03;0.02;-1.18;-0.31;-4.39;-0.55;6
2024-04-09;10:23:44;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.07;-0.3;-1.16;-1.34;-9.95;4.52;7
2024-04-09;10:23:44;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.06;0.1;-1.49;0.85;7.26;-0.12;8
2024-04-09;10:23:44;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.02;0.08;-1.9;-1.59;13.0;-3.66;9
2024-04-09;10:23:44;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.08;0.31;-0.21;2.38;-17.82;5.49;10
2024-04-09;10:23:44;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;0.0;0.42;-0.36;-6.71;18.98;-2.44;1
2024-04-09;10:23:44;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.05;-0.2;-1.13;0.49;-7.45;-0.92;2
2024-04-09;10:23:44;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.21;0.48;-1.02;0.43;3.6;-4.21;3
2024-04-09;10:23:45;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;0.07;0.38;-0.21;-4.46;23.19;-0.49;4
2024-04-09;10:23:45;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;0.11;0.22;1.13;2.56;-19.29;9.46;5
2024-04-09;10:23:45;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;0.05;-0.22;-1.03;-2.01;6.65;-5.55;6
2024-04-09;10:23:45;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;0.0;-0.07;-1.39;2.44;6.23;2.75;7
2024-04-09;10:23:45;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.08;-0.12;-0.95;1.16;8.3;-0.92;8
2024-04-09;10:23:45;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.2;-0.12;-0.75;0.67;5.8;-3.48;9
2024-04-09;10:23:45;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.2;-0.25;-1.47;-2.69;-9.7;-5.07;10
2024-04-09;10:23:45;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.12;-0.11;-1.91;1.4;-8.91;-3.72;1
2024-04-09;10:23:45;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.07;-0.03;-1.71;-1.1;-1.65;-5.37;2
2024-04-09;10:23:45;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.2;-0.1;-2.47;2.93;-30.94;-0.61;3
2024-04-09;10:23:46;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;0.07;-0.21;-1.34;-2.32;-22.52;7.81;4
2024-04-09;10:23:46;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.11;0.37;-0.86;-9.7;18.01;-0.67;5
2024-04-09;10:23:46;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.06;-0.09;-1.65;-2.38;9.03;-1.46;6
2024-04-09;10:23:46;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;0.17;-0.06;0.52;2.93;-19.59;11.41;7
2024-04-09;10:23:46;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.21;0.34;-1.23;-9.16;45.53;-8.85;8
2024-04-09;10:23:46;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;0.1;-0.52;-1.12;7.87;-3.78;9.22;9
2024-04-09;10:23:46;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.12;-0.23;-1.28;10.07;-23.93;4.39;10
2024-04-09;10:23:46;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.19;0.03;-0.95;-0.79;-17.7;0.85;1
2024-04-09;10:23:46;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.08;0.56;-0.78;-3.42;3.23;0.06;2
2024-04-09;10:23:46;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.01;0.21;-2.43;-7.26;33.69;-13.79;3
2024-04-09;10:23:47;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;0.03;-0.23;-1.09;0.79;-7.14;8.91;4
2024-04-09;10:23:47;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;0.04;-0.11;-0.25;-5.68;14.59;-2.62;5
2024-04-09;10:23:47;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.06;0.52;-1.43;-3.3;26.31;-7.51;6
2024-04-09;10:23:47;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.17;0.37;-1.1;3.97;-2.08;2.87;7
2024-04-09;10:23:47;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.21;0.53;-0.97;-0.24;7.81;-3.85;8
2024-04-09;10:23:47;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.1;-0.02;-2.7;9.4;-46.57;-3.17;9
2024-04-09;10:23:47;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;0.1;0.15;0.33;-4.58;17.94;9.22;10
2024-04-09;10:23:47;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.14;0.29;-0.51;-0.12;2.87;-4.46;1
2024-04-09;10:23:47;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.11;-0.1;-0.17;-5.07;15.32;1.4;2
2024-04-09;10:23:47;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.23;-0.16;-1.26;-7.26;42.85;3.6;3
2024-04-09;10:23:48;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.29;0.69;-1.81;0.24;-1.1;-7.14;4
2024-04-09;10:23:48;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;0.08;-0.96;-1.5;-1.1;-6.71;4.46;5
2024-04-09;10:23:48;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.33;0.52;-0.92;4.39;-28.14;7.81;6
2024-04-09;10:23:48;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.24;-0.53;-1.07;2.26;-24.6;0.18;7
2024-04-09;10:23:48;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.12;-0.11;-0.87;-0.61;-1.1;-3.3;8
2024-04-09;10:23:48;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.3;0.57;-1.33;-0.49;9.22;-6.96;9
2024-04-09;10:23:48;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.01;0.22;-1.23;1.04;-6.65;-1.71;10
2024-04-09;10:23:48;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.01;0.33;-1.69;-0.43;-12.21;-1.28;1
2024-04-09;10:23:48;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;0.05;0.1;-0.4;-3.66;13.0;5.13;2
2024-04-09;10:23:48;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.06;0.12;-0.94;4.33;-26.55;0.92;3
2024-04-09;10:23:49;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.27;-0.22;-0.2;0.49;-9.64;1.4;4
2024-04-09;10:23:49;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.09;0.2;-1.78;1.59;-15.63;-9.03;5
2024-04-09;10:23:49;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.35;0.49;-0.86;4.64;-18.07;-6.77;6
2024-04-09;10:23:49;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.01;0.1;-1.58;-0.12;-8.12;-0.79;7
2024-04-09;10:23:49;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.15;0.25;-1.3;3.17;-2.2;-2.2;8
2024-04-09;10:23:49;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.2;0.44;-1.24;-4.39;19.65;-5.86;9
2024-04-09;10:23:49;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.18;0.55;-1.36;-0.55;19.84;-5.62;10
2024-04-09;10:23:49;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.32;0.5;-1.78;-10.93;51.57;-15.38;1
2024-04-09;10:23:49;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;0.05;-0.81;-1.54;-0.92;-18.92;0.06;2
2024-04-09;10:23:49;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.04;-0.28;-1.63;3.11;-32.84;1.34;3
2024-04-09;10:23:50;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.26;1.05;-0.82;1.83;10.56;-2.69;4
2024-04-09;10:23:50;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.03;0.45;-1.05;0.37;-4.27;2.62;5
2024-04-09;10:23:50;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.11;0.41;-1.4;2.93;-21.24;3.78;6
2024-04-09;10:23:50;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;0.17;0.11;-1.34;-1.83;2.01;-3.17;7
2024-04-09;10:23:50;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.09;0.04;-1.3;-5.62;28.75;-6.29;8
2024-04-09;10:23:50;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.18;-0.4;-1.03;6.23;-48.16;0.98;9
2024-04-09;10:23:50;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;0.1;-1.82;-0.83;-0.37;-42.79;2.75;10
2024-04-09;10:23:50;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.2;-0.42;-0.09;-11.54;52.37;-3.85;1
2024-04-09;10:23:50;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.22;0.78;-1.52;3.6;-0.18;-2.56;2
2024-04-09;10:23:50;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.1;-0.29;-1.02;-3.42;-4.21;1.1;3
2024-04-09;10:23:51;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.17;0.96;-1.16;1.4;-13.18;-0.31;4
2024-04-09;10:23:51;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;0.08;-0.22;-0.83;-6.29;15.63;-6.35;5
2024-04-09;10:23:51;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.33;0.61;-0.77;0.92;-0.12;-0.55;6
2024-04-09;10:23:51;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.18;0.5;-1.83;2.93;-5.86;-0.73;7
2024-04-09;10:23:51;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.16;0.66;-0.49;1.77;-7.69;0.92;8
2024-04-09;10:23:51;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.04;0.34;-1.11;-0.24;1.16;0.61;9
2024-04-09;10:23:51;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.1;0.25;-1.04;0.79;-12.88;3.91;10
2024-04-09;10:23:51;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.15;0.09;-1.09;-0.49;-4.7;1.83;1
2024-04-09;10:23:51;9/4/2024;13:23:20;-3.74497967;-38.5821975;22.3;4.39;0;-0.11;0.47;-1.13;2.75;-11.35;0.92;2
2024-04-09;10:23:51;9/4/2024;13:24:7;-3.74384717;-38.58015217;22.3;33.26;0;-0.08;0.2;-0.79;-0.92;8.3;-0.49;3
2024-04-09;10:23:52;9/4/2024;13:24:7;-3.74384717;-38.58015217;22.3;33.26;0;-0.14;0.4;-0.98;-0.73;2.69;-2.26;4
2024-04-09;10:23:52;9/4/2024;13:24:7;-3.74384717;-38.58015217;22.3;33.26;0;-0.06;0.27;-0.7;-1.04;-1.16;0.06;5
2024-04-09;10:23:52;9/4/2024;13:24:7;-3.74384717;-38.58015217;22.3;33.26;0;-0.13;0.17;-1.09;1.53;-3.54;0.0;6
2024-04-09;10:23:52;9/4/2024;13:24:7;-3.74384717;-38.58015217;22.3;33.26;0;0.06;0.36;-1.06;0.06;-5.49;0.67;7
2024-04-09;10:23:52;9/4/2024;13:24:7;-3.74384717;-38.58015217;22.3;33.26;0;-0.05;0.36;-1.07;-0.24;1.77;0.92;8
2024-04-09;10:23:52;9/4/2024;13:24:7;-3.74384717;-38.58015217;22.3;33.26;0;-0.05;0.61;-1.07;0.43;-3.11;0.43;9
2024-04-09;10:23:52;9/4/2024;13:24:7;-3.74384717;-38.58015217;22.3;33.26;0;-0.05;0.31;-0.96;-0.73;-0.31;3.91;10
2024-04-09;10:23:52;9/4/2024;13:24:7;-3.74384717;-38.58015217;22.3;33.26;0;-0.03;0.13;-1.0;-3.66;6.77;-2.93;1
2024-04-09;10:23:52;9/4/2024;13:24:7;-3.74384717;-38.58015217;22.3;33.26;0;-0.08;0.03;-1.06;-3.23;3.91;-0.12;2
2024-04-09;10:23:52;9/4/2024;13:24:8;-3.74384417;-38.580075;22.3;26.61;0;-0.23;-0.88;-2.06;6.84;-79.04;2.38;3
2024-04-09;10:23:53;9/4/2024;13:24:8;-3.74384417;-38.580075;22.3;26.61;0;0.11;0.24;-1.29;-9.89;-19.17;2.32;4
2024-04-09;10:23:53;9/4/2024;13:24:8;-3.74384417;-38.580075;22.3;26.61;0;0.05;-0.27;-1.11;-19.84;15.69;-4.15;5
2024-04-09;10:23:53;9/4/2024;13:24:8;-3.74384417;-38.580075;22.3;26.61;0;-0.04;0.28;-0.96;-24.41;46.26;-0.18;6
2024-04-09;10:23:53;9/4/2024;13:24:8;-3.74384417;-38.580075;22.3;26.61;0;-0.03;0.13;-0.85;-17.21;11.9;-0.73;7
2024-04-09;10:23:53;9/4/2024;13:24:8;-3.74384417;-38.580075;22.3;26.61;0;-0.09;-0.04;-0.88;-3.72;-0.61;-0.61;8
2024-04-09;10:23:53;9/4/2024;13:24:8;-3.74384417;-38.580075;22.3;26.61;0;-0.27;-0.16;-1.05;9.89;-29.66;-1.4;9
2024-04-09;10:23:53;9/4/2024;13:24:8;-3.74384417;-38.580075;22.3;26.61;0;0.02;-0.23;-0.3;10.44;-20.94;12.02;10
2024-04-09;10:23:53;9/4/2024;13:24:8;-3.74384417;-38.580075;22.3;26.61;0;-0.19;0.24;-0.52;2.38;42.24;5.55;1
2024-04-09;10:23:53;9/4/2024;13:24:8;-3.74384417;-38.580075;22.3;26.61;0;-0.09;-0.05;-0.85;17.58;-10.19;-5.19;2
2024-04-09;10:23:53;9/4/2024;13:24:9;-3.74383267;-38.5800115;22.3;24.85;0;-0.24;0.04;-1.48;25.63;-32.71;-0.98;3
2024-04-09;10:23:54;9/4/2024;13:24:9;-3.74383267;-38.5800115;22.3;24.85;0;-0.14;0.01;-1.39;23.8;-43.64;-3.11;4
2024-04-09;10:23:54;9/4/2024;13:24:9;-3.74383267;-38.5800115;22.3;24.85;0;0.04;0.19;-0.91;13.49;-8.73;-1.65;5
2024-04-09;10:23:54;9/4/2024;13:24:9;-3.74383267;-38.5800115;22.3;24.85;0;0.01;0.05;-1.13;0.0;17.88;-7.2;6
2024-04-09;10:23:54;9/4/2024;13:24:9;-3.74383267;-38.5800115;22.3;24.85;0;-0.09;-0.69;-1.33;-14.71;31.92;-2.81;7
2024-04-09;10:23:54;9/4/2024;13:24:9;-3.74383267;-38.5800115;22.3;24.85;0;-0.2;-0.16;-1.04;-9.34;13.85;1.22;8
2024-04-09;10:23:54;9/4/2024;13:24:9;-3.74383267;-38.5800115;22.3;24.85;0;-0.04;-0.21;-0.89;-1.28;-3.91;2.32;9
2024-04-09;10:23:54;9/4/2024;13:24:9;-3.74383267;-38.5800115;22.3;24.85;0;-0.06;-0.34;-0.77;2.56;-8.0;-0.24;10
2024-04-09;10:23:54;9/4/2024;13:24:9;-3.74383267;-38.5800115;22.3;24.85;0;0.05;-0.28;-0.34;1.16;7.02;1.59;1
2024-04-09;10:23:54;9/4/2024;13:24:9;-3.74383267;-38.5800115;22.3;24.85;0;-0.03;-0.42;-0.79;3.36;2.44;1.34;2
2024-04-09;10:23:54;9/4/2024;13:24:10;-3.74382417;-38.57996217;22.3;17.17;0;-0.1;-0.35;-1.27;7.32;-8.79;-4.33;3
2024-04-09;10:23:55;9/4/2024;13:24:10;-3.74382417;-38.57996217;22.3;17.17;0;-0.12;-0.11;-1.33;9.7;-17.4;-1.4;4
2024-04-09;10:23:55;9/4/2024;13:24:10;-3.74382417;-38.57996217;22.3;17.17;0;-0.05;-0.24;-1.54;5.68;-10.19;-6.71;5
2024-04-09;10:23:55;9/4/2024;13:24:10;-3.74382417;-38.57996217;22.3;17.17;0;-0.06;-0.02;-1.0;-3.97;13.24;4.64;6
2024-04-09;10:23:55;9/4/2024;13:24:10;-3.74382417;-38.57996217;22.3;17.17;0;0.09;0.45;-0.83;-8.3;-17.94;-3.85;7
2024-04-09;10:23:55;9/4/2024;13:24:10;-3.74382417;-38.57996217;22.3;17.17;0;-0.01;-0.11;-0.86;-17.7;15.38;0.92;8
2024-04-09;10:23:55;9/4/2024;13:24:10;-3.74382417;-38.57996217;22.3;17.17;0;-0.04;-0.18;-1.02;-16.66;20.26;-0.67;9
2024-04-09;10:23:55;9/4/2024;13:24:10;-3.74382417;-38.57996217;22.3;17.17;0;0.0;-0.16;-0.79;-11.96;16.66;1.83;10
2024-04-09;10:23:55;9/4/2024;13:24:10;-3.74382417;-38.57996217;22.3;17.17;0;0.02;-0.19;-0.87;-4.27;9.64;-0.79;1
2024-04-09;10:23:55;9/4/2024;13:24:10;-3.74382417;-38.57996217;22.3;17.17;0;-0.05;-0.17;-1.29;7.69;-13.85;2.44;2
2024-04-09;10:23:55;9/4/2024;13:24:11;-3.74381667;-38.5799115;22.3;19.06;0;-0.06;-0.22;-1.08;4.88;-15.87;0.0;3
2024-04-09;10:23:56;9/4/2024;13:24:11;-3.74381667;-38.5799115;22.3;19.06;0;0.0;-0.14;-0.88;0.67;-0.92;-0.06;4
2024-04-09;10:23:56;9/4/2024;13:24:11;-3.74381667;-38.5799115;22.3;19.06;0;0.01;-0.22;-1.17;-2.08;0.43;1.46;5
2024-04-09;10:23:56;9/4/2024;13:24:11;-3.74381667;-38.5799115;22.3;19.06;0;-0.1;-0.18;-1.22;-1.71;-1.65;0.98;6
2024-04-09;10:23:56;9/4/2024;13:24:11;-3.74381667;-38.5799115;22.3;19.06;0;0.02;-0.26;-1.03;1.04;-3.6;-0.55;7
2024-04-09;10:23:56;9/4/2024;13:24:11;-3.74381667;-38.5799115;22.3;19.06;0;0.08;-0.35;-1.14;1.95;-6.04;1.71;8
2024-04-09;10:23:56;9/4/2024;13:24:11;-3.74381667;-38.5799115;22.3;19.06;0;0.02;-0.24;-1.12;0.85;-4.94;0.37;9
2024-04-09;10:23:56;9/4/2024;13:24:11;-3.74381667;-38.5799115;22.3;19.06;0;-0.07;0.01;-0.86;-3.05;6.16;-0.24;10
2024-04-09;10:23:56;9/4/2024;13:24:11;-3.74381667;-38.5799115;22.3;19.06;0;0.03;-0.19;-0.55;-5.43;15.32;0.85;1
2024-04-09;10:23:56;9/4/2024;13:24:11;-3.74381667;-38.5799115;22.3;19.06;0;0.08;-0.13;-1.11;-0.31;2.32;0.55;2
2024-04-09;10:23:56;9/4/2024;13:24:12;-3.743805;-38.57985917;22.3;20.04;0;0.04;-0.08;-1.09;-0.31;0.31;-0.55;3
2024-04-09;10:23:57;9/4/2024;13:24:12;-3.743805;-38.57985917;22.3;20.04;0;-0.04;-0.16;-1.29;1.65;-2.93;-0.37;4
2024-04-09;10:23:57;9/4/2024;13:24:12;-3.743805;-38.57985917;22.3;20.04;0;-0.08;-0.16;-0.78;-2.14;3.23;-0.98;5
2024-04-09;10:23:57;9/4/2024;13:24:12;-3.743805;-38.57985917;22.3;20.04;0;-0.02;-0.28;-0.92;-0.49;-7.14;3.66;6
2024-04-09;10:23:57;9/4/2024;13:24:12;-3.743805;-38.57985917;22.3;20.04;0;-0.01;-0.16;-1.43;-0.31;-3.66;0.18;7
